Experiment,Condition,Noise Rate,Missingness Type,Missing Rate,Feature Group Blanked,Model,Random Seed,Test Set,AUROC,AUPRC,Brier Score
Label Noise,10% Noise,0.1,None,0.0,None,Logistic Regression,44,In-domain Test,0.8396628764567187,0.7670485018089261,0.16328855401286121
Label Noise,10% Noise,0.1,None,0.0,None,Logistic Regression,44,Shifted Test,0.8505155286291103,0.7832212192526532,0.1580141896556638
Label Noise,10% Noise,0.1,None,0.0,None,LightGBM,44,In-domain Test,0.9009510093909938,0.857129395740775,0.12983747716529953
Label Noise,10% Noise,0.1,None,0.0,None,LightGBM,44,Shifted Test,0.9096511707361511,0.8731382035758469,0.12535634286516564
Label Noise,20% Noise,0.2,None,0.0,None,Logistic Regression,44,In-domain Test,0.8382864169416211,0.7659115037022437,0.17567508077279118
Label Noise,20% Noise,0.2,None,0.0,None,Logistic Regression,44,Shifted Test,0.8490780461973151,0.7819546108092448,0.1713276189533734
Label Noise,20% Noise,0.2,None,0.0,None,LightGBM,44,In-domain Test,0.8996083105569679,0.8550764706957965,0.1456905541485046
Label Noise,20% Noise,0.2,None,0.0,None,LightGBM,44,Shifted Test,0.9082247240870388,0.8714092209212783,0.1421700604971362
Missingness,MCAR,0.0,MCAR,0.0,None,Logistic Regression,44,In-domain Test,0.8436018206660586,0.7675832795226996,0.15695904248168263
Missingness,MCAR,0.0,MCAR,0.0,None,Logistic Regression,44,Shifted Test,0.8549536544530962,0.7855780955381721,0.15092459189473398
Missingness,MCAR,0.0,MCAR,0.0,None,LightGBM,44,In-domain Test,0.9023195888129443,0.8608116925099372,0.1243191946069685
Missingness,MCAR,0.0,MCAR,0.0,None,LightGBM,44,Shifted Test,0.9106387604217889,0.8748263203360389,0.11943500040452946
Missingness,MCAR,0.0,MCAR,0.1,None,Logistic Regression,44,In-domain Test,0.8429837814150051,0.7642850636901808,0.15731590060238498
Missingness,MCAR,0.0,MCAR,0.1,None,Logistic Regression,44,Shifted Test,0.8541704111663809,0.7827269673612308,0.1514663965917803
Missingness,MCAR,0.0,MCAR,0.1,None,LightGBM,44,In-domain Test,0.9012619884281481,0.8588248443636889,0.12500559016530619
Missingness,MCAR,0.0,MCAR,0.1,None,LightGBM,44,Shifted Test,0.90948990664284,0.8725342109315736,0.1201796253434284
Missingness,MCAR,0.0,MCAR,0.2,None,Logistic Regression,44,In-domain Test,0.8421852590673007,0.7613058030063804,0.15785386898631987
Missingness,MCAR,0.0,MCAR,0.2,None,Logistic Regression,44,Shifted Test,0.8533166446188218,0.7801973902195176,0.15215513490565072
Missingness,MCAR,0.0,MCAR,0.2,None,LightGBM,44,In-domain Test,0.9006630844951726,0.8577350305240408,0.1254283798605044
Missingness,MCAR,0.0,MCAR,0.2,None,LightGBM,44,Shifted Test,0.9090101954856237,0.8719101943263428,0.12054479691755145
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.0,None,Logistic Regression,44,In-domain Test,0.8436018206660586,0.7675832795226996,0.15695904248168263
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.0,None,Logistic Regression,44,Shifted Test,0.8549536544530962,0.7855780955381721,0.15092459189473398
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.0,None,LightGBM,44,In-domain Test,0.9023195888129443,0.8608116925099372,0.1243191946069685
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.0,None,LightGBM,44,Shifted Test,0.9106387604217889,0.8748263203360389,0.11943500040452946
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.1,None,Logistic Regression,44,In-domain Test,0.8435521218973506,0.7686859098261708,0.15707640536805761
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.1,None,Logistic Regression,44,Shifted Test,0.8549819119136989,0.7865504869515362,0.15094418916600977
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.1,None,LightGBM,44,In-domain Test,0.9023492658779382,0.8609121433686754,0.12431193756591155
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.1,None,LightGBM,44,Shifted Test,0.9106014077513019,0.874763149570798,0.11946528694757866
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.2,None,Logistic Regression,44,In-domain Test,0.8434093076933679,0.7696864861947876,0.15728666072870054
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.2,None,Logistic Regression,44,Shifted Test,0.854909176295397,0.7873292971575048,0.15104198912059727
Missingness,MAR_Age_Older,0.0,MAR_Age_Older,0.2,None,LightGBM,44,In-domain Test,0.9022908973838091,0.8606956248431346,0.1243378986878616
